id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1525599827693817858	1525599827693817858	2022-05-15 00:11:57 CEST	2022-05-15	00:11:57	+0200	1517696955329228800	ukraine66251776	UkraineNews		This war is being fought with drones  Tanks and BTRs are sitting ducks both sides. The CIA NATO and US Military are actively involved in the drone war in #Ukraine  @mod_russia #RussianUkrainianWar #UkraineRussianWar @mfa_russia @SputnikInt @RT_com #Donbass	en	[{'screen_name': 'mod_russia', 'name': 'минобороны россии', 'id': '2742078001'}, {'screen_name': 'mfa_russia', 'name': 'mfa russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'sputnikint', 'name': 'sputnik', 'id': '34262462'}, {'screen_name': 'rt_com', 'name': 'rt', 'id': '64643056'}]	[]	[]	3	5	10	['ukraine', 'russianukrainianwar', 'ukrainerussianwar', 'donbass']	[]	https://twitter.com/Ukraine66251776/status/1525599827693817858	False	https://twitter.com/Blue_Sauron/status/1525511015907172353	0								[]				
1525593295681896451	1524510596783546368	2022-05-14 23:46:00 CEST	2022-05-14	23:46:00	+0200	1517696955329228800	ukraine66251776	UkraineNews		@KimDotcom @PentagonPresSec Where ever John McCain went terror and hell followed  Vietnam - agent Orange  #Libya - terrorists took over Libya #Syria  - created ISIS to install caliphate in Syria  #Ukraine - created Azov to kill ethnic Russians	en	[]	[]	[]	2	4	18	['libya', 'syria', 'ukraine']	[]	https://twitter.com/Ukraine66251776/status/1525593295681896451	False		0								[{'screen_name': 'KimDotcom', 'name': 'Kim Dotcom', 'id': '611986351'}, {'screen_name': 'PentagonPresSec', 'name': 'John Kirby', 'id': '335996055'}]				
1525588777644736513	1518074286929588224	2022-05-14 23:28:03 CEST	2022-05-14	23:28:03	+0200	1517696955329228800	ukraine66251776	UkraineNews		A french journalist, who was in Kyiv and Bucha for 16 days, revealed that Azov nazis are every where, not just in #Mariupol. They torture and kill Russian Prisoners of war all over #Ukraine. He saw Azov troops shooting at POW's knees #Donbass #AzovStal #AzovstalExtraction #Kiev  https://t.co/01UgCp659j	en	[]	[]	[]	8	103	160	['mariupol', 'ukraine', 'donbass', 'azovstal', 'azovstalextraction', 'kiev']	[]	https://twitter.com/Ukraine66251776/status/1525588777644736513	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525588632601493505/pu/img/K87Vv2zX4zbA2XBa.jpg							[]				
1525487350431744000	1525487350431744000	2022-05-14 16:45:01 CEST	2022-05-14	16:45:01	+0200	1517696955329228800	ukraine66251776	UkraineNews		Now the only country that has excess stock of wheat is Russia - payment in Rubles only	en	[]	[]	[]	3	18	61	[]	[]	https://twitter.com/Ukraine66251776/status/1525487350431744000	False	https://twitter.com/The_Real_Fly/status/1525325384954351616	0								[]				
1525485253632180229	1525485253632180229	2022-05-14 16:36:41 CEST	2022-05-14	16:36:41	+0200	1517696955329228800	ukraine66251776	UkraineNews		"Russia's State Duma deputy proposed to put ""#Poland next in line for denazification after Ukraine"" #Ukarine #Kiev #Warsaw #SnakeIsland #Azovstal  https://t.co/ecUhjiQJpg"	en	[]	[]	['https://pbs.twimg.com/media/FSucc40XsAIwUwE.png']	2	11	49	['poland', 'ukarine', 'kiev', 'warsaw', 'snakeisland', 'azovstal']	[]	https://twitter.com/Ukraine66251776/status/1525485253632180229	False		1	https://pbs.twimg.com/media/FSucc40XsAIwUwE.png							[]				
1525469223983669250	1525469223983669250	2022-05-14 15:32:59 CEST	2022-05-14	15:32:59	+0200	1517696955329228800	ukraine66251776	UkraineNews		#Ukraine after 5 days  According to the estimates of the Minister of Economy of Ukraine Yulia Sviridenko, gasoline reserves will last for 5 days, and diesel - for 3.  https://t.co/1zSc3vG2S5	en	[]	[]	['https://pbs.twimg.com/media/FSuN0u_WQAU-PmY.jpg', 'https://pbs.twimg.com/media/FSuN6M7XsAArzyg.jpg']	8	13	36	['ukraine']	[]	https://twitter.com/Ukraine66251776/status/1525469223983669250	False		1	https://pbs.twimg.com/media/FSuN0u_WQAU-PmY.jpg							[]				
1525463782339772423	1525463782339772423	2022-05-14 15:11:22 CEST	2022-05-14	15:11:22	+0200	1517696955329228800	ukraine66251776	UkraineNews		More #Chechen forces arriving in #Donbass to liberate #Severodonetsk #Lysychansk  https://t.co/XIf21wz4jE	en	[]	[]	[]	10	33	101	['chechen', 'donbass', 'severodonetsk', 'lysychansk']	[]	https://twitter.com/Ukraine66251776/status/1525463782339772423	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525463590077095936/pu/img/F6XNUqeYA-igohLj.jpg							[]				
1525457587814244352	1524510596783546368	2022-05-14 14:46:45 CEST	2022-05-14	14:46:45	+0200	1517696955329228800	ukraine66251776	UkraineNews		@KimDotcom @PentagonPresSec  https://t.co/LIlGCgR6cT	und	[]	['https://twitter.com/Ukraine66251776/status/1521803783759609857']	[]	0	3	5	[]	[]	https://twitter.com/Ukraine66251776/status/1525457587814244352	False	https://twitter.com/Ukraine66251776/status/1521803783759609857	0								[{'screen_name': 'KimDotcom', 'name': 'Kim Dotcom', 'id': '611986351'}, {'screen_name': 'PentagonPresSec', 'name': 'John Kirby', 'id': '335996055'}]				
1525457422588026881	1524510596783546368	2022-05-14 14:46:05 CEST	2022-05-14	14:46:05	+0200	1517696955329228800	ukraine66251776	UkraineNews		@KimDotcom @PentagonPresSec  https://t.co/X2j2J8PI3N	und	[]	['https://twitter.com/Ukraine66251776/status/1524267931105955840']	[]	0	4	9	[]	[]	https://twitter.com/Ukraine66251776/status/1525457422588026881	False	https://twitter.com/Ukraine66251776/status/1524267931105955840	0								[{'screen_name': 'KimDotcom', 'name': 'Kim Dotcom', 'id': '611986351'}, {'screen_name': 'PentagonPresSec', 'name': 'John Kirby', 'id': '335996055'}]				
1525457346725654530	1524510596783546368	2022-05-14 14:45:47 CEST	2022-05-14	14:45:47	+0200	1517696955329228800	ukraine66251776	UkraineNews		@KimDotcom @PentagonPresSec  https://t.co/6BBKSbloDj	und	[]	['https://twitter.com/Ukraine66251776/status/1521806848717897729']	[]	0	2	2	[]	[]	https://twitter.com/Ukraine66251776/status/1525457346725654530	False	https://twitter.com/Ukraine66251776/status/1521806848717897729	0								[{'screen_name': 'KimDotcom', 'name': 'Kim Dotcom', 'id': '611986351'}, {'screen_name': 'PentagonPresSec', 'name': 'John Kirby', 'id': '335996055'}]				
1525456633962369025	1524510596783546368	2022-05-14 14:42:57 CEST	2022-05-14	14:42:57	+0200	1517696955329228800	ukraine66251776	UkraineNews		@KimDotcom @PentagonPresSec  https://t.co/A6AFBXh79s	und	[]	['https://twitter.com/Ukraine66251776/status/1518074286929588224']	[]	0	1	3	[]	[]	https://twitter.com/Ukraine66251776/status/1525456633962369025	False	https://twitter.com/Ukraine66251776/status/1518074286929588224	0								[{'screen_name': 'KimDotcom', 'name': 'Kim Dotcom', 'id': '611986351'}, {'screen_name': 'PentagonPresSec', 'name': 'John Kirby', 'id': '335996055'}]				
1525435431571050498	1525435431571050498	2022-05-14 13:18:42 CEST	2022-05-14	13:18:42	+0200	1517696955329228800	ukraine66251776	UkraineNews		Russian missiles destroyed the Turkish-made Bayraktar TB2 attack drones parked at the Shkolny airfield in #Odessa  #Donbass #SnakeIsland #BlackSea  https://t.co/ziGRc2gOME	en	[]	[]	['https://pbs.twimg.com/media/FStvUHmXEAAaXl0.png']	4	29	85	['odessa', 'donbass', 'snakeisland', 'blacksea']	[]	https://twitter.com/Ukraine66251776/status/1525435431571050498	False		1	https://pbs.twimg.com/media/FStvUHmXEAAaXl0.png							[]				
1525429496265981953	1525429496265981953	2022-05-14 12:55:07 CEST	2022-05-14	12:55:07	+0200	1517696955329228800	ukraine66251776	UkraineNews		Ukrainian Nazi forces shelling residential areas of Petrovsky district of Donetsk since the morning  A supermarket caught fire and a residential building was damaged. Many wounded   #Donbass #ZelenskyWarCriminal #Severodonetsk  #AzovStal #UkraineRussiaWar  https://t.co/C3NPBvoiF6	en	[]	[]	[]	10	37	57	['donbass', 'zelenskywarcriminal', 'severodonetsk', 'azovstal', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1525429496265981953	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525429133702053889/pu/img/PnJLF4EPPXcCQKqX.jpg							[]				
1525369762108174336	1525369762108174336	2022-05-14 08:57:45 CEST	2022-05-14	08:57:45	+0200	1517696955329228800	ukraine66251776	UkraineNews		Ukraine POW says he didnt get his salary for months , only a small amount was given just once says his CO told him they will capture #Belgorod in Russia. they were promised heavy armor and artillery support, but nothing came. #Donbass #Ukraine #azovstal #Mariupol #SnakeIsland  https://t.co/JnPb60G9sQ	en	[]	[]	[]	6	24	54	['belgorod', 'donbass', 'ukraine', 'azovstal', 'mariupol', 'snakeisland']	[]	https://twitter.com/Ukraine66251776/status/1525369762108174336	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525369594734592000/pu/img/2tSVVCPTH1umqMrl.jpg							[]				
1525359555160555520	1525359555160555520	2022-05-14 08:17:12 CEST	2022-05-14	08:17:12	+0200	1517696955329228800	ukraine66251776	UkraineNews		They shot a journalist in the head  and then they dont allow a decent funeral  Why the western media keeps blocking the shocking news from #Palestine ?  #Israel @mfa_russia @FoxNews @JimmyDoreShow  @TulsiGabbard @RandPaul @EmbassyofRussia	en	[{'screen_name': 'mfa_russia', 'name': 'mfa russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'jimmydoreshow', 'name': 'the jimmy dore show', 'id': '826520941412757504'}, {'screen_name': 'tulsigabbard', 'name': 'tulsi gabbard 🌺', 'id': '26637348'}, {'screen_name': 'randpaul', 'name': 'rand paul', 'id': '216881337'}, {'screen_name': 'embassyofrussia', 'name': 'russia in rsa 🇷🇺', 'id': '706646642'}]	[]	[]	2	6	19	['palestine', 'israel']	[]	https://twitter.com/Ukraine66251776/status/1525359555160555520	False	https://twitter.com/allushiii_new/status/1525072351288823809	0								[]				
1525347792528584704	1525347792528584704	2022-05-14 07:30:27 CEST	2022-05-14	07:30:27	+0200	1517696955329228800	ukraine66251776	UkraineNews		Are the nazis in Washington planning a nuclear strike in #Ukraine to be blamed on Russia ?  #UkraineRussiaWar  https://t.co/JqOgAi3IF9	en	[]	[]	['https://pbs.twimg.com/media/FSsfd1JX0AAfVXk.jpg']	11	15	35	['ukraine', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1525347792528584704	False		1	https://pbs.twimg.com/media/FSsfd1JX0AAfVXk.jpg							[]				
1525345351359729665	1525345351359729665	2022-05-14 07:20:45 CEST	2022-05-14	07:20:45	+0200	1517696955329228800	ukraine66251776	UkraineNews		#Ukraine forces attacked civilian areas in #Vladimirovka with heavy bombardment, Donetsk, as a result three teenagers died. #Donbass	en	[]	[]	[]	0	12	17	['ukraine', 'vladimirovka', 'donbass']	[]	https://twitter.com/Ukraine66251776/status/1525345351359729665	False		0								[]				
1525343338345422848	1525343338345422848	2022-05-14 07:12:46 CEST	2022-05-14	07:12:46	+0200	1517696955329228800	ukraine66251776	UkraineNews		"""The officers fled in army vehicles, abandoning the wounded"" ""The are cowardly frauds"" claim Ukrainian troops who lost the will to fight  This is what happens when you have a drug addict as a president  #ZelenskyWarCriminal #AzovStal #PandoraPapers  #Ukraine #BlackSea #Odessa"	en	[]	[]	[]	2	16	29	['zelenskywarcriminal', 'azovstal', 'pandorapapers', 'ukraine', 'blacksea', 'odessa']	[]	https://twitter.com/Ukraine66251776/status/1525343338345422848	False	https://twitter.com/TrumpFix/status/1525311658884841472	0								[]				
1525310193269194753	1525310193269194753	2022-05-14 05:01:03 CEST	2022-05-14	05:01:03	+0200	1517696955329228800	ukraine66251776	UkraineNews		American needs wars every 4 years to keep its economy running Libya Iraq Afghanistan Syria Yemen and now its Ukraine  who cares for Ukrainian lives - #Ukraine will be a poor country in 2 months with nothing to produce, nothing to sell	en	[]	[]	[]	1	11	21	['ukraine']	[]	https://twitter.com/Ukraine66251776/status/1525310193269194753	False	https://twitter.com/McKenzieZobrist/status/1524804640662880256	0								[]				
1525298020937609217	1525298020937609217	2022-05-14 04:12:41 CEST	2022-05-14	04:12:41	+0200	1517696955329228800	ukraine66251776	UkraineNews		Thunder Bombings Siren Air Raids Lightening and US weapons Explosions all at the same time in #Odessa  #Ukraine #BlackSea  https://t.co/RyOAgmeYxB	en	[]	[]	[]	1	7	22	['odessa', 'ukraine', 'blacksea']	[]	https://twitter.com/Ukraine66251776/status/1525298020937609217	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525297825768169474/pu/img/Hh3c7EbnUGngNAYq.jpg							[]				
1525288789601619968	1525288789601619968	2022-05-14 03:36:00 CEST	2022-05-14	03:36:00	+0200	1517696955329228800	ukraine66251776	UkraineNews		Senator @RandPaul did the right thing in blocking $40 Billion to #Ukraine. it includes $5B a month towards salaries. Why would American taxpayers pay the salaries of #Kiev  admin and military personnel? doesn't make any sense Ukraine is not the 51st state of the American Union	en	[{'screen_name': 'randpaul', 'name': 'rand paul', 'id': '216881337'}]	[]	[]	4	9	31	['ukraine', 'kiev']	[]	https://twitter.com/Ukraine66251776/status/1525288789601619968	False	https://twitter.com/SNMilitary/status/1525186132039938049	0								[]				
1525202638077296640	1525202638077296640	2022-05-13 21:53:40 CEST	2022-05-13	21:53:40	+0200	1517696955329228800	ukraine66251776	UkraineNews		They went crying to UN They went crying to NATO They went crying to Biden They went crying to Erdogan They went crying to Pope They went crying to Israel but no one came to extract them eventually magogs have to come out with their hands up  including NATO Generals   #Azovstal	en	[]	[]	[]	17	66	248	['azovstal']	[]	https://twitter.com/Ukraine66251776/status/1525202638077296640	False		0								[]				
1525193862683234306	1525193862683234306	2022-05-13 21:18:48 CEST	2022-05-13	21:18:48	+0200	1517696955329228800	ukraine66251776	UkraineNews		Breaking 4 war ships and 5 submarines of the Black Sea Fleet of the Russian Federation are on alert in the Black Sea loaded with more than 50 kalibre missiles  #Odessa #BlackSea #SnakeIsland  https://t.co/JvxOCQ4uq9	en	[]	[]	['https://pbs.twimg.com/media/FSqTST6XoAMOI9Q.jpg']	8	16	58	['odessa', 'blacksea', 'snakeisland']	[]	https://twitter.com/Ukraine66251776/status/1525193862683234306	False		1	https://pbs.twimg.com/media/FSqTST6XoAMOI9Q.jpg							[]				
1525191905432281088	1524958470910484489	2022-05-13 21:11:01 CEST	2022-05-13	21:11:01	+0200	1517696955329228800	ukraine66251776	UkraineNews		@IndiaToday thats the wrong picture	en	[]	[]	[]	0	0	4	[]	[]	https://twitter.com/Ukraine66251776/status/1525191905432281088	False		0								[{'screen_name': 'IndiaToday', 'name': 'IndiaToday', 'id': '19897138'}]				
1525191170971815937	1525191170971815937	2022-05-13 21:08:06 CEST	2022-05-13	21:08:06	+0200	1517696955329228800	ukraine66251776	UkraineNews		Maybe it is time to announce to the world that US Navy cannot face Russia  You asked for No Fly Zone - failed You asked for #AzovstalExtraction  - failed You asked for opening Black Sea ports - failed   You tried to retake #SnakeIsland  - failed	en	[]	[]	[]	7	20	59	['azovstalextraction', 'snakeisland']	[]	https://twitter.com/Ukraine66251776/status/1525191170971815937	False	https://twitter.com/baronichitas/status/1525116886828167171	0								[]				
1525187559814479872	1523194476742774784	2022-05-13 20:53:45 CEST	2022-05-13	20:53:45	+0200	1517696955329228800	ukraine66251776	UkraineNews		Residents of #Mariupol receive Humanitarian aid from Russian army. No other country came to help Mariupol What did Zelensky do with all those billions of dollars ? #Ukriane #UkraineWar #Donbass #Odessa #Kiev #BidenIsALaughingstock @FoxNews @JimmyDoreShow #Azovstal @TulsiGabbard  https://t.co/SbDdzUVjih	en	[{'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'jimmydoreshow', 'name': 'the jimmy dore show', 'id': '826520941412757504'}, {'screen_name': 'tulsigabbard', 'name': 'tulsi gabbard 🌺', 'id': '26637348'}]	[]	[]	9	40	83	['mariupol', 'ukriane', 'ukrainewar', 'donbass', 'odessa', 'kiev', 'bidenisalaughingstock', 'azovstal']	[]	https://twitter.com/Ukraine66251776/status/1525187559814479872	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1525186809122148352/pu/img/-LzqogVRF9aGWvjJ.jpg							[]				
1525181284313620481	1525181284313620481	2022-05-13 20:28:49 CEST	2022-05-13	20:28:49	+0200	1517696955329228800	ukraine66251776	UkraineNews		Also in #Syria  Russia was the only country distributing humanitarian aid in a war ravaged country  Instead of providing aid, US imposed sanctions on Syria	en	[]	[]	[]	2	13	34	['syria']	[]	https://twitter.com/Ukraine66251776/status/1525181284313620481	False	https://twitter.com/Kurdish_Data/status/1206979857126756352	0								[]				
1525096632672452609	1525096632672452609	2022-05-13 14:52:26 CEST	2022-05-13	14:52:26	+0200	1517696955329228800	ukraine66251776	UkraineNews		Chechens and LPR closing in on #Severodonetsk  #Denazification #Donbass	en	[]	[]	[]	1	14	33	['severodonetsk', 'denazification', 'donbass']	[]	https://twitter.com/Ukraine66251776/status/1525096632672452609	False	https://twitter.com/ShehabBawazeer2/status/1524887046401187845	0								[]				
1525090133153832962	1525086476186288133	2022-05-13 14:26:37 CEST	2022-05-13	14:26:37	+0200	1517696955329228800	ukraine66251776	UkraineNews		Russia rejects Erdogan's idea to allow the Azov war criminals and Nazi collaborators and NATO assets hiding inside #Azovstal tunnels to get away in a boat	en	[]	[]	[]	4	14	53	['azovstal']	[]	https://twitter.com/Ukraine66251776/status/1525090133153832962	False		0								[]				
1525086476186288133	1525086476186288133	2022-05-13 14:12:05 CEST	2022-05-13	14:12:05	+0200	1517696955329228800	ukraine66251776	UkraineNews		How could Putin forget Turkish jihadi gangs killing off Syrians and Russians in #Syria and Turkish support to AlQaeda terrorists in #Libya These 2 proxy wars were supported by Turkey and NATO since 2011  @RussianEmbassy @mfa_russia #Azovstal @EmbassyofRussia #UkraineRussiaWar  https://t.co/T49T2iNnIv	en	[{'screen_name': 'russianembassy', 'name': 'russian embassy, uk', 'id': '114718372'}, {'screen_name': 'mfa_russia', 'name': 'mfa russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'embassyofrussia', 'name': 'russia in rsa 🇷🇺', 'id': '706646642'}]	[]	['https://pbs.twimg.com/media/FSouqz_WUAEG_kF.png']	5	13	30	['syria', 'libya', 'azovstal', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1525086476186288133	False		1	https://pbs.twimg.com/media/FSouqz_WUAEG_kF.png							[]				
1525018001627615233	1525018001627615233	2022-05-13 09:39:59 CEST	2022-05-13	09:39:59	+0200	1517696955329228800	ukraine66251776	UkraineNews		If #Argentina joins #BRICS , then #Venezuela may also follow and maybe #Iran  Brics summit #Brazil #Russia #India #China #SouthAfrica	en	[]	[]	[]	0	6	20	['argentina', 'brics', 'venezuela', 'iran', 'brazil', 'russia', 'india', 'china', 'southafrica']	[]	https://twitter.com/Ukraine66251776/status/1525018001627615233	False	https://twitter.com/timand2037/status/1524963411494375424	0								[]				
1525006725400731653	1525006725400731653	2022-05-13 08:55:11 CEST	2022-05-13	08:55:11	+0200	1517696955329228800	ukraine66251776	UkraineNews		Wounded troops from #Azovstal will be evacuated for urgent treatment in several stages with UN and Red Cross supervision. An agreement between Russ and Ukr to be signed. Stage 1 : 38 Seriously wounded will be exchanged for Russian POWs remaining in stages. #Mariupol #Ukraine	en	[]	[]	[]	2	10	21	['azovstal', 'mariupol', 'ukraine']	[]	https://twitter.com/Ukraine66251776/status/1525006725400731653	False		0								[]				
1524984897651281934	1524984897651281934	2022-05-13 07:28:27 CEST	2022-05-13	07:28:27	+0200	1517696955329228800	ukraine66251776	UkraineNews		Russian POW tortured before being shot dead. were Not just shot through their knees, Some had one of their eyes scooped out by the Ukrainian nazi forces in ISIS style #Azovstal  #Mariupol #Ukraine #Odessa  #SnakeIsland #UkraineRussiaWar  https://t.co/jxuHtuDyL3	en	[]	[]	['https://pbs.twimg.com/media/FSnVmN0XEAEE2zM.png']	247	1346	1736	['azovstal', 'mariupol', 'ukraine', 'odessa', 'snakeisland', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1524984897651281934	False		1	https://pbs.twimg.com/media/FSnVmN0XEAEE2zM.png							[]				
1524974475552428036	1524444865744064515	2022-05-13 06:47:02 CEST	2022-05-13	06:47:02	+0200	1517696955329228800	ukraine66251776	UkraineNews		In the failed attempt to capture #SnakeIsland  #Ukraine lost 10 Helicopters  4 fighter jets   30 drones including 9 Bayraktar TB -2  3 assault ships more than 50 troops  #AzovStal  #Mariupole #Donbass #UkraineRussiaWar #Odessa #BlackSeafleet  https://t.co/VeMdKL1TTA	en	[]	[]	['https://pbs.twimg.com/media/FSnK5gtXsAA9ds5.png']	11	35	99	['snakeisland', 'ukraine', 'azovstal', 'mariupole', 'donbass', 'ukrainerussiawar', 'odessa', 'blackseafleet']	[]	https://twitter.com/Ukraine66251776/status/1524974475552428036	False		1	https://pbs.twimg.com/media/FSnK5gtXsAA9ds5.png							[]				
1524926807123828762	1524926807123828762	2022-05-13 03:37:37 CEST	2022-05-13	03:37:37	+0200	1517696955329228800	ukraine66251776	UkraineNews		Germany's opportunity to speed up #Nordstream2 gas project and stop depending on unreliable partners   #gasprices #Economy #Germany #Ukraine #Kiev #UkraineRussiaWar #UkraineRussianWar	en	[]	[]	[]	3	1	6	['nordstream2', 'gasprices', 'economy', 'germany', 'ukraine', 'kiev', 'ukrainerussiawar', 'ukrainerussianwar']	[]	https://twitter.com/Ukraine66251776/status/1524926807123828762	False	https://twitter.com/The_Real_Fly/status/1524754120703459329	0								[]				
1524923967429017603	1524923967429017603	2022-05-13 03:26:20 CEST	2022-05-13	03:26:20	+0200	1517696955329228800	ukraine66251776	UkraineNews		With who's money ? The taxpayers ? To fund a losing war with Russia  #Britain #britainfirst	en	[]	[]	[]	1	5	13	['britain', 'britainfirst']	[]	https://twitter.com/Ukraine66251776/status/1524923967429017603	False	https://twitter.com/SNMilitary/status/1524805937156042760	0								[]				
1524911957316452352	1524911957316452352	2022-05-13 02:38:36 CEST	2022-05-13	02:38:36	+0200	1517696955329228800	ukraine66251776	UkraineNews		Will it be wrong to assume that Biden stands with the nazis ?  #BidenIsALaughingstock #Mariupol #Azovstal #Azovnazis #NatoNazis #Odessa @EmbassyofRussia @mfa_russia @RandPaul @RonPaulInstitut @JimmyDoreShow @FoxNews @WIONews  https://t.co/xegFeHo3KR	en	[{'screen_name': 'embassyofrussia', 'name': 'russia in rsa 🇷🇺', 'id': '706646642'}, {'screen_name': 'mfa_russia', 'name': 'mfa russia 🇷🇺', 'id': '255471924'}, {'screen_name': 'randpaul', 'name': 'rand paul', 'id': '216881337'}, {'screen_name': 'ronpaulinstitut', 'name': 'ron paul institute', 'id': '1043097751'}, {'screen_name': 'jimmydoreshow', 'name': 'the jimmy dore show', 'id': '826520941412757504'}, {'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'wionews', 'name': 'wion', 'id': '711760467383877632'}]	[]	['https://pbs.twimg.com/media/FSmSzooWAAkMOE_.png']	7	28	64	['bidenisalaughingstock', 'mariupol', 'azovstal', 'azovnazis', 'natonazis', 'odessa']	[]	https://twitter.com/Ukraine66251776/status/1524911957316452352	False		1	https://pbs.twimg.com/media/FSmSzooWAAkMOE_.png							[]				
1524908069880320016	1524908069880320016	2022-05-13 02:23:09 CEST	2022-05-13	02:23:09	+0200	1517696955329228800	ukraine66251776	UkraineNews		CNN and other lying media are turning people into ignorant zombies	en	[]	[]	[]	0	3	24	[]	[]	https://twitter.com/Ukraine66251776/status/1524908069880320016	False		0								[]				
1524907089948299289	1524907089948299289	2022-05-13 02:19:16 CEST	2022-05-13	02:19:16	+0200	1517696955329228800	ukraine66251776	UkraineNews		The audacious attempts to take control of this tiny rock located in #BlackSea may trigger World War III  ALERT : Ukraine forces attack a Russian logistics ship  Vsevolod Bobrov in Black Sea  #Mariupol #Donbass #Ukraine #Kiev  #Britain @FoxNews @TulsiGabbard #SnakeIsland	en	[{'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'tulsigabbard', 'name': 'tulsi gabbard 🌺', 'id': '26637348'}]	[]	[]	1	7	10	['blacksea', 'mariupol', 'donbass', 'ukraine', 'kiev', 'britain', 'snakeisland']	[]	https://twitter.com/Ukraine66251776/status/1524907089948299289	False	https://twitter.com/Ukraine66251776/status/1524626775862562816	0								[]				
1524894314307932160	1524894314307932160	2022-05-13 01:28:30 CEST	2022-05-13	01:28:30	+0200	1517696955329228800	ukraine66251776	UkraineNews		Will Boris Johnson inform the British Parliament that their plan to retake #SnakeIsland failed and a Major from the Royal Marines Commando Brigade who led the team to Snake Island in a helicopter got struck by a Russian missile?  #britainfirst #Ukraine #Mariupol #Azovstal #Kiev	en	[]	[]	[]	13	92	157	['snakeisland', 'britainfirst', 'ukraine', 'mariupol', 'azovstal', 'kiev']	[]	https://twitter.com/Ukraine66251776/status/1524894314307932160	False	https://twitter.com/Ukraine66251776/status/1524765457273823232	0								[]				
1524890646967988224	1524890646967988224	2022-05-13 01:13:55 CEST	2022-05-13	01:13:55	+0200	1517696955329228800	ukraine66251776	UkraineNews		 https://t.co/kgm8QBcmjw	und	[]	[]	['https://pbs.twimg.com/media/FSl_DKfXoAA1QE8.png']	0	7	10	[]	[]	https://twitter.com/Ukraine66251776/status/1524890646967988224	False	https://twitter.com/Ukraine66251776/status/1523842706388176898	1	https://pbs.twimg.com/media/FSl_DKfXoAA1QE8.png							[]				
1524769389916172294	1524769389916172294	2022-05-12 17:12:06 CEST	2022-05-12	17:12:06	+0200	1517696955329228800	ukraine66251776	UkraineNews		Russian air defense systems shot down 9 Ukrainian drones. 4 near #Balakleya in #Kharkiv region, 3 near #Rubizhne in Lugansk region, 1 near #SnakeIsland and 1 Bayraktar-TB2 near #Arkhangelskoe in #Nikolayev  region #Donbass #UkraineRussiaWar	en	[]	[]	[]	2	3	17	['balakleya', 'kharkiv', 'rubizhne', 'snakeisland', 'arkhangelskoe', 'nikolayev', 'donbass', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1524769389916172294	False		0								[]				
1524765457273823232	1524444865744064515	2022-05-12 16:56:28 CEST	2022-05-12	16:56:28	+0200	1517696955329228800	ukraine66251776	UkraineNews		It was not a Russian helicopter that got bombed on #SnakeIsland seen in a video That was the Ukrainian helicopter in which a #British Army Major along with Ukrainian troops flew and landed on the island and was subsequently targeted by the Russian forces. #UkraineRussiaWar  https://t.co/8FoZL1TUz4	en	[]	[]	[]	6	69	145	['snakeisland', 'british', 'ukrainerussiawar']	[]	https://twitter.com/Ukraine66251776/status/1524765457273823232	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1524763532637659137/pu/img/hUwBsa8qaS93Vtap.jpg							[]				
1524756405240143872	1524756405240143872	2022-05-12 16:20:30 CEST	2022-05-12	16:20:30	+0200	1517696955329228800	ukraine66251776	UkraineNews		USA imposed punitive sanctions on Mali because they dont like the current leadership.  Does Biden know where Mali is ?	en	[]	[]	[]	7	13	38	[]	[]	https://twitter.com/Ukraine66251776/status/1524756405240143872	False		0								[]				
